0.0011502468302218509, 1.0113529394970617e-7
0.001593554237814254, 7.20769883290993e-8
0.0022227578361466624, 5.1684553090283914e-8
0.0030728845011786503, 3.735281955931013e-8
0.003969895748310081, 2.8942269561808534e-8
0.005194923311257567, 2.2111820216110026e-8
0.007246101967710157, 1.5600872835528044e-8
0.01042083389015717, 1.0890832066838469e-8
0.014535426306104465, 7.718403141171952e-9
0.02013740840656094, 5.628258977779148e-9
0.025960600005133082, 4.3424854494028e-9
0.03420300472033738, 3.2763681603948112e-9
0.047707818760011816, 2.340224840687328e-9
0.0681456434863474, 1.6456045938893873e-9
0.09505246791367203, 1.1800206968990873e-9
0.13168587739495966, 8.376918108048671e-10
0.18938136119634683, 5.85766704598766e-10
0.26415724964384146, 4.183979717298942e-10
0.32846734123043975, 0.000005291370560939507
0.36845786775739375, 2.976838083810762e-10
0.44411861063330804, 0.0000052677624464817755
0.4717908200311825, 2.333791984110774e-10
0.6215828463651749, 1.7622045483655283e-10
0.8670104285045259, 1.2537817975909326e-10
